Timestamp,Source_IP,Source_Port,Destination_IP,Destination_Port,Protocol,Packet_Length,Flags,IP_Header_Len,TCP_Header_Len,ARP_Opcode,Eth_Dst,ARP_Src_MAC,ARP_Src_IP
1765587496.724646,20.189.173.4,443,10.79.60.182,1140,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587496.771869,40.79.173.41,443,10.79.60.182,6969,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587496.777157,40.79.173.41,443,10.79.60.182,6969,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587496.777265,10.79.60.182,6969,40.79.173.41,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587496.77808,40.79.173.41,443,10.79.60.182,6969,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587496.77808,20.189.173.4,443,10.79.60.182,1140,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587496.778453,40.79.173.41,443,10.79.60.182,6969,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587496.778506,10.79.60.182,6969,40.79.173.41,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587496.785047,20.189.173.4,443,10.79.60.182,1140,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587496.863525,20.189.173.4,443,10.79.60.182,1140,6,533,FPA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587496.863612,10.79.60.182,1140,20.189.173.4,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587496.864932,10.79.60.182,1140,20.189.173.4,443,6,78,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587496.865033,10.79.60.182,1140,20.189.173.4,443,6,54,FA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.039565,40.79.173.41,443,10.79.60.182,13289,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.047384,40.79.173.41,443,10.79.60.182,13289,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.047476,10.79.60.182,13289,40.79.173.41,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.055793,40.79.173.41,443,10.79.60.182,13289,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.05613,40.79.173.41,443,10.79.60.182,13289,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.056236,10.79.60.182,13289,40.79.173.41,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.367397,40.79.173.41,443,10.79.60.182,6969,6,1020,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.368733,10.79.60.182,6969,40.79.173.41,443,6,128,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.368915,10.79.60.182,6969,40.79.173.41,443,6,146,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.369053,10.79.60.182,6969,40.79.173.41,443,6,545,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.36909,10.79.60.182,6969,40.79.173.41,443,6,1404,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.36909,10.79.60.182,6969,40.79.173.41,443,6,1114,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.399913,40.79.173.41,443,10.79.60.182,13289,6,1020,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.400422,10.79.60.182,13289,40.79.173.41,443,6,128,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.411863,20.189.173.4,443,10.79.60.182,1140,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.433585,10.79.60.182,53267,8.8.8.8,53,17,73,,20,0,0,0e:5f:c6:00:1b:6b,,
1765587497.532323,0.0.0.0,0,0.0.0.0,0,2054,60,,0,0,1,ff:ff:ff:ff:ff:ff,b4:8c:9d:91:4d:fb,172.20.10.2
1765587497.586076,8.8.8.8,53,10.79.60.182,53267,17,138,,20,0,0,b4:8c:9d:91:4d:fb,,
1765587497.593905,10.79.60.182,53267,8.8.8.8,53,17,73,,20,0,0,0e:5f:c6:00:1b:6b,,
1765587497.700845,40.79.173.41,443,10.79.60.182,6969,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.700986,40.79.173.41,443,10.79.60.182,6969,6,157,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.701725,40.79.173.41,443,10.79.60.182,6969,6,116,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.701819,10.79.60.182,6969,40.79.173.41,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.701863,40.79.173.41,443,10.79.60.182,6969,6,85,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.701968,10.79.60.182,6969,40.79.173.41,443,6,85,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.716543,40.79.173.41,443,10.79.60.182,6969,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.718402,8.8.8.8,53,10.79.60.182,53267,17,138,,20,0,0,b4:8c:9d:91:4d:fb,,
1765587497.721114,10.79.60.182,13290,103.216.119.231,443,6,66,S,20,32,0,0e:5f:c6:00:1b:6b,,
1765587497.730044,40.79.173.41,443,10.79.60.182,6969,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.730512,40.79.173.41,443,10.79.60.182,13289,6,157,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.730794,40.79.173.41,443,10.79.60.182,13289,6,116,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.730826,10.79.60.182,13289,40.79.173.41,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.750276,103.216.119.231,443,10.79.60.182,13290,6,66,SA,20,32,0,b4:8c:9d:91:4d:fb,,
1765587497.750402,10.79.60.182,13290,103.216.119.231,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.762162,10.79.60.182,13290,103.216.119.231,443,6,1404,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.762162,10.79.60.182,13290,103.216.119.231,443,6,274,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.82299,10.79.60.182,13290,103.216.119.231,443,6,1404,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587497.940596,103.216.119.231,443,10.79.60.182,13290,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.940596,103.216.119.231,443,10.79.60.182,13290,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.940807,103.216.119.231,443,10.79.60.182,13290,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.944516,103.216.119.231,443,10.79.60.182,13290,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587497.944606,10.79.60.182,13290,103.216.119.231,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587498.002603,103.216.119.231,443,10.79.60.182,13290,6,498,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587498.005743,10.79.60.182,13290,103.216.119.231,443,6,134,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587498.006892,103.216.119.231,443,10.79.60.182,13290,6,498,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587498.006892,103.216.119.231,443,10.79.60.182,13290,6,66,A,20,32,0,b4:8c:9d:91:4d:fb,,
1765587498.006892,40.79.173.41,443,10.79.60.182,6969,6,335,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587498.006963,10.79.60.182,13290,103.216.119.231,443,6,66,A,20,32,0,0e:5f:c6:00:1b:6b,,
1765587498.007038,10.79.60.182,6969,40.79.173.41,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587498.007133,10.79.60.182,13290,103.216.119.231,443,6,574,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587498.007912,40.79.173.41,443,10.79.60.182,6969,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587498.137067,103.216.119.231,443,10.79.60.182,13290,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587498.138267,103.216.119.231,443,10.79.60.182,13290,6,341,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587498.138267,103.216.119.231,443,10.79.60.182,13290,6,341,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587498.138356,10.79.60.182,13290,103.216.119.231,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587498.160105,103.216.119.231,443,10.79.60.182,13290,6,619,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587498.163158,10.79.60.182,13290,103.216.119.231,443,6,54,FA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587498.217244,103.216.119.231,443,10.79.60.182,13290,6,54,FA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587498.217321,10.79.60.182,13290,103.216.119.231,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587498.556407,0.0.0.0,0,0.0.0.0,0,2054,60,,0,0,1,ff:ff:ff:ff:ff:ff,b4:8c:9d:91:4d:fb,172.20.10.2
1765587498.880387,10.79.60.182,53267,8.8.8.8,53,17,92,,20,0,0,0e:5f:c6:00:1b:6b,,
1765587498.88061,10.79.60.182,63189,8.8.8.8,53,17,92,,20,0,0,0e:5f:c6:00:1b:6b,,
1765587498.94062,8.8.8.8,53,10.79.60.182,63189,17,263,,20,0,0,b4:8c:9d:91:4d:fb,,
1765587501.906882,40.79.173.41,443,10.79.60.182,6969,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587501.987367,10.79.60.182,11378,52.168.117.169,443,6,66,S,20,32,0,0e:5f:c6:00:1b:6b,,
1765587502.000191,40.79.173.41,443,10.79.60.182,6969,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587502.035947,40.79.173.41,443,10.79.60.182,6969,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587502.127845,40.79.173.41,443,10.79.60.182,6969,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587502.128443,40.79.173.41,443,10.79.60.182,6969,6,153,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587502.168458,10.79.60.182,6969,40.79.173.41,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587502.271649,52.168.117.169,443,10.79.60.182,11378,6,66,SA,20,32,0,b4:8c:9d:91:4d:fb,,
1765587502.271795,10.79.60.182,11378,52.168.117.169,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587502.272075,10.79.60.182,11378,52.168.117.169,443,6,571,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587502.585402,52.168.117.169,443,10.79.60.182,11378,6,153,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587502.586485,10.79.60.182,11378,52.168.117.169,443,6,491,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587502.792286,0.0.0.0,0,0.0.0.0,0,2054,60,,0,0,1,ff:ff:ff:ff:ff:ff,b4:8c:9d:91:4d:fb,172.20.10.2
1765587502.902677,52.168.117.169,443,10.79.60.182,11378,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587502.905424,52.168.117.169,443,10.79.60.182,11378,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587502.905537,10.79.60.182,11378,52.168.117.169,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587502.90678,52.168.117.169,443,10.79.60.182,11378,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587502.907198,52.168.117.169,443,10.79.60.182,11378,6,494,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587502.907304,10.79.60.182,11378,52.168.117.169,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587502.908646,10.79.60.182,11378,52.168.117.169,443,6,1404,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587502.908646,10.79.60.182,11378,52.168.117.169,443,6,1404,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587502.908646,10.79.60.182,11378,52.168.117.169,443,6,1404,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587502.908646,10.79.60.182,11378,52.168.117.169,443,6,1216,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587503.251494,52.168.117.169,443,10.79.60.182,11378,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587503.251924,52.168.117.169,443,10.79.60.182,11378,6,157,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587503.252194,52.168.117.169,443,10.79.60.182,11378,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587503.252858,52.168.117.169,443,10.79.60.182,11378,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587503.283413,10.79.60.182,5407,52.182.143.208,443,6,55,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587503.291446,10.79.60.182,11378,52.168.117.169,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587503.335326,52.168.117.169,443,10.79.60.182,11378,6,519,FPA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587503.335431,10.79.60.182,11378,52.168.117.169,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587503.336113,10.79.60.182,11378,52.168.117.169,443,6,78,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587503.336221,10.79.60.182,11378,52.168.117.169,443,6,54,FA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587503.571479,10.79.60.182,5407,52.182.143.208,443,6,54,FA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587503.80347,0.0.0.0,0,0.0.0.0,0,2054,60,,0,0,1,ff:ff:ff:ff:ff:ff,b4:8c:9d:91:4d:fb,172.20.10.2
1765587503.814381,52.168.117.169,443,10.79.60.182,11378,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587504.012901,10.79.60.182,63189,8.8.8.8,53,17,73,,20,0,0,0e:5f:c6:00:1b:6b,,
1765587504.209384,8.8.8.8,53,10.79.60.182,63189,17,138,,20,0,0,b4:8c:9d:91:4d:fb,,
1765587504.217976,10.79.60.182,53267,8.8.8.8,53,17,73,,20,0,0,0e:5f:c6:00:1b:6b,,
1765587504.620181,8.8.8.8,53,10.79.60.182,53267,17,138,,20,0,0,b4:8c:9d:91:4d:fb,,
1765587504.622763,10.79.60.182,11379,103.216.119.231,443,6,66,S,20,32,0,0e:5f:c6:00:1b:6b,,
1765587504.827765,0.0.0.0,0,0.0.0.0,0,2054,60,,0,0,1,ff:ff:ff:ff:ff:ff,b4:8c:9d:91:4d:fb,172.20.10.2
1765587504.895596,103.216.119.231,443,10.79.60.182,11379,6,66,SA,20,32,0,b4:8c:9d:91:4d:fb,,
1765587504.895775,10.79.60.182,11379,103.216.119.231,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587504.908263,10.79.60.182,11379,103.216.119.231,443,6,1404,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587504.908263,10.79.60.182,11379,103.216.119.231,443,6,274,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.271805,103.216.119.231,443,10.79.60.182,11379,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587505.282378,103.216.119.231,443,10.79.60.182,11379,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587505.286038,103.216.119.231,443,10.79.60.182,11379,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587505.286038,103.216.119.231,443,10.79.60.182,11379,6,498,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587505.286128,10.79.60.182,11379,103.216.119.231,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.288769,10.79.60.182,11379,103.216.119.231,443,6,134,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.28973,10.79.60.182,11379,103.216.119.231,443,6,574,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.333918,10.79.60.182,2649,49.213.95.36,443,6,117,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.383932,10.79.60.182,1472,52.182.143.208,443,6,55,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.408132,10.79.60.182,6969,40.79.173.41,443,6,172,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.408204,10.79.60.182,6969,40.79.173.41,443,6,1404,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.408204,10.79.60.182,6969,40.79.173.41,443,6,1404,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.408204,10.79.60.182,6969,40.79.173.41,443,6,1404,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.408204,10.79.60.182,6969,40.79.173.41,443,6,698,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.594187,103.216.119.231,443,10.79.60.182,11379,6,498,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587505.594238,10.79.60.182,11379,103.216.119.231,443,6,66,A,20,32,0,0e:5f:c6:00:1b:6b,,
1765587505.712677,103.216.119.231,443,10.79.60.182,11379,6,341,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587505.712677,103.216.119.231,443,10.79.60.182,11379,6,341,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587505.712775,10.79.60.182,11379,103.216.119.231,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.714067,103.216.119.231,443,10.79.60.182,11379,6,619,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587505.714067,49.213.95.36,443,10.79.60.182,2649,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587505.716307,10.79.60.182,11379,103.216.119.231,443,6,54,FA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.720345,49.213.95.36,443,10.79.60.182,2649,6,91,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587505.760778,10.79.60.182,2649,49.213.95.36,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.773145,40.79.173.41,443,10.79.60.182,6969,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587505.848378,40.79.173.41,443,10.79.60.182,6969,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587505.848701,103.216.119.231,443,10.79.60.182,11379,6,54,FA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587505.848768,10.79.60.182,11379,103.216.119.231,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587505.854631,0.0.0.0,0,0.0.0.0,0,2054,60,,0,0,1,ff:ff:ff:ff:ff:ff,b4:8c:9d:91:4d:fb,172.20.10.2
1765587505.85913,40.79.173.41,443,10.79.60.182,6969,6,153,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587505.860078,10.79.60.182,6969,40.79.173.41,443,6,89,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587506.216822,10.79.60.30,5353,224.0.0.251,5353,17,82,,20,0,0,ff:ff:ff:ff:ff:ff,,
1765587506.220563,10.79.60.30,5353,224.0.0.251,5353,17,82,,20,0,0,ff:ff:ff:ff:ff:ff,,
1765587506.329342,40.79.173.41,443,10.79.60.182,6969,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587506.878698,0.0.0.0,0,0.0.0.0,0,2054,60,,0,0,1,ff:ff:ff:ff:ff:ff,b4:8c:9d:91:4d:fb,172.20.10.2
1765587510.109849,162.159.200.1,123,10.79.60.182,54580,17,90,,20,0,0,b4:8c:9d:91:4d:fb,,
1765587510.972985,0.0.0.0,0,0.0.0.0,0,2054,60,,0,0,1,ff:ff:ff:ff:ff:ff,b4:8c:9d:91:4d:fb,172.20.10.2
1765587511.719898,10.79.60.182,63189,8.8.8.8,53,17,73,,20,0,0,0e:5f:c6:00:1b:6b,,
1765587511.997372,0.0.0.0,0,0.0.0.0,0,2054,60,,0,0,1,ff:ff:ff:ff:ff:ff,b4:8c:9d:91:4d:fb,172.20.10.2
1765587512.120972,8.8.8.8,53,10.79.60.182,63189,17,138,,20,0,0,b4:8c:9d:91:4d:fb,,
1765587512.128571,10.79.60.182,53267,8.8.8.8,53,17,73,,20,0,0,0e:5f:c6:00:1b:6b,,
1765587512.467162,8.8.8.8,53,10.79.60.182,53267,17,138,,20,0,0,b4:8c:9d:91:4d:fb,,
1765587512.469965,10.79.60.182,11380,103.216.119.231,443,6,66,S,20,32,0,0e:5f:c6:00:1b:6b,,
1765587512.654816,103.216.119.231,443,10.79.60.182,11380,6,66,SA,20,32,0,b4:8c:9d:91:4d:fb,,
1765587512.654942,10.79.60.182,11380,103.216.119.231,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587512.666889,10.79.60.182,11380,103.216.119.231,443,6,1404,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587512.666889,10.79.60.182,11380,103.216.119.231,443,6,274,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587512.895679,103.216.119.231,443,10.79.60.182,11380,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587512.9107,103.216.119.231,443,10.79.60.182,11380,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587512.916806,103.216.119.231,443,10.79.60.182,11380,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587512.917042,103.216.119.231,443,10.79.60.182,11380,6,1404,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587512.917143,10.79.60.182,11380,103.216.119.231,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587512.918269,103.216.119.231,443,10.79.60.182,11380,6,498,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587512.92074,10.79.60.182,11380,103.216.119.231,443,6,134,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587512.921738,10.79.60.182,11380,103.216.119.231,443,6,574,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587513.021273,0.0.0.0,0,0.0.0.0,0,2054,60,,0,0,1,ff:ff:ff:ff:ff:ff,b4:8c:9d:91:4d:fb,172.20.10.2
1765587513.133674,103.216.119.231,443,10.79.60.182,11380,6,341,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587513.133674,103.216.119.231,443,10.79.60.182,11380,6,341,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587513.133826,10.79.60.182,11380,103.216.119.231,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587513.161254,103.216.119.231,443,10.79.60.182,11380,6,619,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587513.163412,10.79.60.182,11380,103.216.119.231,443,6,54,FA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587513.590424,103.216.119.231,443,10.79.60.182,11380,6,54,FA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587513.590516,10.79.60.182,11380,103.216.119.231,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587514.047669,0.0.0.0,0,0.0.0.0,0,2054,60,,0,0,1,ff:ff:ff:ff:ff:ff,b4:8c:9d:91:4d:fb,172.20.10.2
1765587514.2182,10.79.60.182,63189,8.8.8.8,53,17,98,,20,0,0,0e:5f:c6:00:1b:6b,,
1765587514.218295,10.79.60.182,53267,8.8.8.8,53,17,98,,20,0,0,0e:5f:c6:00:1b:6b,,
1765587514.48076,8.8.8.8,53,10.79.60.182,63189,17,212,,20,0,0,b4:8c:9d:91:4d:fb,,
1765587514.482414,8.8.8.8,53,10.79.60.182,53267,17,261,,20,0,0,b4:8c:9d:91:4d:fb,,
1765587514.483438,10.79.60.182,11381,140.82.114.21,443,6,66,S,20,32,0,0e:5f:c6:00:1b:6b,,
1765587514.523352,10.79.60.182,63189,8.8.8.8,53,17,76,,20,0,0,0e:5f:c6:00:1b:6b,,
1765587514.902665,8.8.8.8,53,10.79.60.182,63189,17,104,,20,0,0,b4:8c:9d:91:4d:fb,,
1765587517.892021,140.82.114.21,443,10.79.60.182,11381,6,643,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587517.892327,140.82.114.21,443,10.79.60.182,11381,6,78,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587517.892383,10.79.60.182,11381,140.82.114.21,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587517.892491,140.82.114.21,443,10.79.60.182,11381,6,54,FA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587517.892516,10.79.60.182,11381,140.82.114.21,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587517.892787,10.79.60.182,11381,140.82.114.21,443,6,78,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587517.892988,10.79.60.182,11381,140.82.114.21,443,6,54,FA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587517.893092,10.79.60.182,11381,140.82.114.21,443,6,54,RA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587518.061876,140.82.114.21,443,10.79.60.182,11382,6,66,A,20,32,0,b4:8c:9d:91:4d:fb,,
1765587518.154002,0.0.0.0,0,0.0.0.0,0,2054,60,,0,0,1,ff:ff:ff:ff:ff:ff,b4:8c:9d:91:4d:fb,172.20.10.2
1765587518.161727,10.79.60.182,53267,8.8.8.8,53,17,76,,20,0,0,0e:5f:c6:00:1b:6b,,
1765587518.282669,140.82.114.21,443,10.79.60.182,11382,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587518.282723,10.79.60.182,11382,140.82.114.21,443,6,696,PA,20,20,0,0e:5f:c6:00:1b:6b,,
1765587518.283586,140.82.114.21,443,10.79.60.182,11382,6,133,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587518.283586,140.82.114.21,443,10.79.60.182,11382,6,133,PA,20,20,0,b4:8c:9d:91:4d:fb,,
1765587518.283664,10.79.60.182,11382,140.82.114.21,443,6,54,A,20,20,0,0e:5f:c6:00:1b:6b,,
1765587518.389887,140.82.114.21,443,10.79.60.182,11382,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587518.390432,140.82.114.21,443,10.79.60.182,11382,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587518.400719,140.82.114.21,443,10.79.60.182,11382,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587518.42746,140.82.114.21,443,10.79.60.182,11382,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587518.427891,140.82.114.21,443,10.79.60.182,11382,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587518.485409,140.82.114.21,443,10.79.60.182,11382,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587518.515867,140.82.114.21,443,10.79.60.182,11382,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587518.559355,140.82.114.21,443,10.79.60.182,11382,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587518.675644,140.82.114.21,443,10.79.60.182,11382,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587518.675854,140.82.114.21,443,10.79.60.182,11382,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587518.711221,140.82.114.21,443,10.79.60.182,11382,6,54,A,20,20,0,b4:8c:9d:91:4d:fb,,
1765587519.125538,140.82.114.21,443,10.79.60.182,11381,6,54,R,20,20,0,b4:8c:9d:91:4d:fb,,
1765587519.159724,140.82.114.21,443,10.79.60.182,11381,6,54,R,20,20,0,b4:8c:9d:91:4d:fb,,
1765587519.16172,10.79.60.182,53267,8.8.4.4,53,17,76,,20,0,0,0e:5f:c6:00:1b:6b,,
1765587519.164784,0.0.0.0,0,0.0.0.0,0,2054,60,,0,0,1,ff:ff:ff:ff:ff:ff,b4:8c:9d:91:4d:fb,172.20.10.2
1765587519.601337,10.79.60.182,63189,8.8.8.8,53,17,73,,20,0,0,0e:5f:c6:00:1b:6b,,
